channel,message_id,date,text,views,forwards,replies,length
AlJazeeraEnglish,13019,2025-01-13 22:00:29+00:00,"‘We are close to a deal’, US says as Gaza ceasefire negotiations continue
@aljazeeraenglish",1052.0,2.0,0,91
AlJazeeraEnglish,13018,2025-01-13 18:38:19+00:00,"European defence ministers meet in Poland to discuss Ukraine military aid
@aljazeeraenglish",1111.0,0.0,0,91
AlJazeeraEnglish,13017,2025-01-13 18:38:10+00:00,"Denmark willing to discuss the future of Greenland with Incoming Trump administration
@aljazeeraenglish",1106.0,4.0,0,103
AlJazeeraEnglish,13016,2025-01-13 18:38:02+00:00,"The push to lift Assad-era sanctions on Syria gains momentum | Inside Story
@aljazeeraenglish",948.0,0.0,0,93
AlJazeeraEnglish,13015,2025-01-13 18:36:21+00:00,"Israeli opposition leader Yair Lapid discusses potential Gaza ceasefire deal at the Knesset
@aljazeeraenglish",854.0,1.0,0,109
AlJazeeraEnglish,13014,2025-01-13 18:36:07+00:00,"What’s behind Big Tech’s embrace of Trump’s return? | The Take
@aljazeeraenglish",822.0,1.0,0,80
AlJazeeraEnglish,13013,2025-01-13 18:35:40+00:00,"At least two Palestinians killed in Israeli drone attack in Gaza City
@aljazeeraenglish",947.0,1.0,0,87
AlJazeeraEnglish,13012,2025-01-13 18:35:33+00:00,"Why is thyroid cancer more common in women? | Now You Know
@aljazeeraenglish",1045.0,1.0,0,76
AlJazeeraEnglish,13011,2025-01-13 18:34:31+00:00,"Israel's war on Gaza targets healthcare, spares no one on the front line: Analysis
@aljazeeraenglish",1070.0,2.0,0,100
AlJazeeraEnglish,13010,2025-01-13 14:07:58+00:00,"Second round of Iran nuclear talks begins in Geneva
@aljazeeraenglish",1157.0,1.0,0,69
AlJazeeraEnglish,13009,2025-01-13 10:34:15+00:00,"Philippine religious group rallies in Manila to oppose impeachment of VP Sara Duterte
@aljazeeraenglish",1158.0,1.0,0,103
AlJazeeraEnglish,13008,2025-01-13 07:03:33+00:00,"California wildfires: Community rallies as winds spark new blaze fears
@aljazeeraenglish",1151.0,0.0,0,88
AlJazeeraEnglish,13007,2025-01-13 07:03:11+00:00,"Army gains ground against M23 rebels in Eastern DRC, retakes Ngungu amid intensified fighting
@aljazeeraenglish",1125.0,1.0,0,111
AlJazeeraEnglish,13006,2025-01-13 07:02:59+00:00,"EU agrees to tackle Syria sanctions as Western, Arab leaders meet in Riyadh
@aljazeeraenglish",1084.0,0.0,0,93
AlJazeeraEnglish,13005,2025-01-13 07:02:52+00:00,"Israeli siege of north Gaza leaves 5,000 dead, missing after 100 days
@aljazeeraenglish",1038.0,1.0,0,87
AlJazeeraEnglish,13004,2025-01-12 21:29:38+00:00,"Artificial Intelligence accused of powering misinformation on social media
@aljazeeraenglish",1083.0,3.0,0,92
AlJazeeraEnglish,13003,2025-01-12 21:29:29+00:00,"US President Biden and Israeli PM Netanyahu discuss ceasefire talks
@aljazeeraenglish",1056.0,0.0,0,85
AlJazeeraEnglish,13002,2025-01-12 21:29:17+00:00,"Sudan army says its forces enter Wad Madani in push to retake city from RSF
@aljazeeraenglish",1057.0,1.0,0,93
AlJazeeraEnglish,13001,2025-01-12 21:29:06+00:00,"Doctors in Gaza continue saving lives despite personal losses and relentless bombing
@aljazeeraenglish",976.0,2.0,0,102
AlJazeeraEnglish,13000,2025-01-12 18:12:03+00:00,"Could Israel be planning a Gaza ‘ceasefire’ for optics only? | The Bottom Line
@aljazeeraenglish",990.0,2.0,0,96
AlJazeeraEnglish,12999,2025-01-12 18:10:22+00:00,"Dramatic rise of Germany's far-right AfD party raising concerns | Inside Story
@aljazeeraenglish",1000.0,0.0,0,96
AlJazeeraEnglish,12998,2025-01-12 18:08:18+00:00,"Trump envoy presses Netanyahu for Gaza ceasefire deal before January 20
@aljazeeraenglish",975.0,1.0,0,89
AlJazeeraEnglish,12997,2025-01-12 18:08:07+00:00,"California's insurance crisis deepens amid growing wildfire threats
@aljazeeraenglish",877.0,0.0,0,85
AlJazeeraEnglish,12996,2025-01-12 18:07:58+00:00,"EU and Arab leaders discuss Syria sanctions relief at Riyadh summit
@aljazeeraenglish",882.0,0.0,0,85
AlJazeeraEnglish,12995,2025-01-12 18:07:42+00:00,"Mental health crisis amongst Gaza children ‘unparalleled and unprecedented’: Analysis
@aljazeeraenglish",927.0,1.0,0,103
AlJazeeraEnglish,12994,2025-01-12 18:07:17+00:00,"Intense fighting in Kursk region as Russia repels Ukraine's counter-offensive
@aljazeeraenglish",969.0,0.0,0,95
AlJazeeraEnglish,12993,2025-01-12 13:54:26+00:00,"Faig Ahmed's rugs: weaving tradition and Surrealism in art | Talk to Al Jazeera
@aljazeeraenglish",1038.0,2.0,0,97
AlJazeeraEnglish,12992,2025-01-12 13:49:16+00:00,"At least eight killed in Israeli attack on school-turned-shelter in Jabalia
@aljazeeraenglish",1003.0,1.0,0,93
AlJazeeraEnglish,12991,2025-01-12 13:49:08+00:00,"Mozambique post-election: Businesses struggle to recover from damage
@aljazeeraenglish",987.0,1.0,0,86
AlJazeeraEnglish,12990,2025-01-12 13:48:49+00:00,"Funeral held for three Palestinians killed in drone attack as Israeli attacks on central Gaza
@aljazeeraenglish",972.0,3.0,0,111
AlJazeeraEnglish,12989,2025-01-12 09:48:03+00:00,"2025 Detroit Auto Show highlights EV boom, but challenges loom for electric vehicles' future
@aljazeeraenglish",1091.0,1.0,0,110
AlJazeeraEnglish,12988,2025-01-12 09:47:56+00:00,"Do boycotts against Israel work? Fatima Bhutto & Omar Barghouti | Reframe
@aljazeeraenglish",1092.0,3.0,0,91
AlJazeeraEnglish,12987,2025-01-12 09:46:54+00:00,"100 days in office: Mexico's first female president marks milestone
@aljazeeraenglish",1023.0,1.0,0,85
AlJazeeraEnglish,12986,2025-01-12 06:37:58+00:00,"Kenya abductions: Dozens missing since protests started in June 2024
@aljazeeraenglish",999.0,2.0,0,86
AlJazeeraEnglish,12985,2025-01-12 06:37:51+00:00,"The Khalistan Assassinations
@aljazeeraenglish",964.0,0.0,0,46
AlJazeeraEnglish,12984,2025-01-12 06:37:15+00:00,"Firefighters race to contain LA wildfires as winds expected to pick up
@aljazeeraenglish",943.0,0.0,0,88
AlJazeeraEnglish,12983,2025-01-12 06:37:05+00:00,"Immigration dominates German election as SPD struggles; CDU and AfD present diverging policies
@aljazeeraenglish",955.0,0.0,0,112
AlJazeeraEnglish,12982,2025-01-12 00:21:58+00:00,"AI revolutionizes media: Experts highlight opportunities and challenges at Doha conference
@aljazeeraenglish",1042.0,0.0,0,108
AlJazeeraEnglish,12981,2025-01-12 00:21:51+00:00,"Syria-Lebanon relations: Lebanese prime minister's visit marks new phase
@aljazeeraenglish",1000.0,0.0,0,90
AlJazeeraEnglish,12980,2025-01-11 21:28:50+00:00,"Palestine's Oscar submission: ‘From Ground Zero’ shortlisted for best intl feature
@aljazeeraenglish",1100.0,2.0,0,100
AlJazeeraEnglish,12979,2025-01-11 21:28:43+00:00,"Kharkiv Region Evacuations: Russian Attacks Pile Pressure on Ukraine's Defenses
@aljazeeraenglish",1047.0,0.0,0,97
AlJazeeraEnglish,12978,2025-01-11 21:28:36+00:00,"Israeli strike targets Jabalia: Children killed in attack on school-turned-shelter
@aljazeeraenglish",1079.0,2.0,0,100
AlJazeeraEnglish,12977,2025-01-11 17:44:03+00:00,"What's next for Yemen as Israel attacks again? | Inside Story
@aljazeeraenglish",1177.0,1.0,0,79
AlJazeeraEnglish,12976,2025-01-11 17:42:37+00:00,"Pakistan education emergency: Young students torn between school and work
@aljazeeraenglish",1024.0,0.0,0,91
AlJazeeraEnglish,12975,2025-01-11 17:42:30+00:00,"Two-state solution would remove need for UNRWA: Analysis
@aljazeeraenglish",1014.0,1.0,0,74
AlJazeeraEnglish,12974,2025-01-11 13:58:54+00:00,"‘Stop posting your war crimes on social media’ - Israeli army orders soldiers | The Listening Post
@aljazeeraenglish",1100.0,1.0,0,116
AlJazeeraEnglish,12973,2025-01-11 13:57:39+00:00,"Brief weather respite: Firefighters make headway in battle to contain blazes
@aljazeeraenglish",1033.0,1.0,0,94
AlJazeeraEnglish,12972,2025-01-11 13:57:29+00:00,"Hunger in Gaza: UN warns Israel is keeping food from civilians
@aljazeeraenglish",925.0,2.0,0,80
AlJazeeraEnglish,12971,2025-01-11 13:57:16+00:00,"Brazil economy: Race to lower inflation ahead of 2026 elections
@aljazeeraenglish",924.0,0.0,0,81
AlJazeeraEnglish,12970,2025-01-11 13:57:01+00:00,"Colourful demonstrations in Seoul: Protesters take their cues from K-pop stars
@aljazeeraenglish",991.0,0.0,0,96
AlJazeeraEnglish,12969,2025-01-11 13:56:48+00:00,"Trump sentencing hearing: President-elect given no fines or jail time
@aljazeeraenglish",1000.0,2.0,0,87
AlJazeeraEnglish,12968,2025-01-11 10:34:16+00:00,"Detroit auto show: Exhibition focuses on new technology in cars
@aljazeeraenglish",1026.0,2.0,0,81
AlJazeeraEnglish,12967,2025-01-11 10:34:07+00:00,"Venezuela presidential inauguration: Nicolas Maduro sworn in for disputed third term
@aljazeeraenglish",963.0,0.0,0,102
AlJazeeraEnglish,12966,2025-01-11 10:33:56+00:00,"Syria's political transition: Italy FM calls for sanctions to be lifted
@aljazeeraenglish",1021.0,0.0,0,89
AlJazeeraEnglish,12965,2025-01-11 06:46:49+00:00,"Yemen strikes: Israel targets Houthi infrastructure
@aljazeeraenglish",1095.0,1.0,0,69
AlJazeeraEnglish,12964,2025-01-11 06:46:41+00:00,"Sudan violence: Tens of thousands are fleeing to Al-Damazin
@aljazeeraenglish",1034.0,1.0,0,77
AlJazeeraEnglish,12963,2025-01-11 00:18:27+00:00,"Venezuela's opposition anger: Leaders accuse president Maduro of fraud
@aljazeeraenglish",1239.0,1.0,0,88
AlJazeeraEnglish,12962,2025-01-10 21:18:18+00:00,"France and Italy are two faces of European hypocrisy in Syria: Marwan Bishara
@aljazeeraenglish",1220.0,2.0,0,95
AlJazeeraEnglish,12961,2025-01-10 21:18:05+00:00,"Yemen strikes: Israel, US and UK attack Houthi targets
@aljazeeraenglish",1035.0,1.0,0,72
AlJazeeraEnglish,12960,2025-01-10 17:50:30+00:00,"Can a new president change Lebanon's fortunes? | Inside Story
@aljazeeraenglish",1020.0,0.0,0,79
AlJazeeraEnglish,12959,2025-01-10 17:49:23+00:00,"Why is Los Angeles on fire? | The Take
@aljazeeraenglish",966.0,2.0,0,56
AlJazeeraEnglish,12958,2025-01-10 17:48:47+00:00,"Moldova energy crisis: Thousands without heating as Russia cuts gas supplies
@aljazeeraenglish",1075.0,1.0,0,94
AlJazeeraEnglish,12957,2025-01-10 17:48:30+00:00,"Trump sentenced in New York hush-money case days before taking office
@aljazeeraenglish",1001.0,0.0,0,87
AlJazeeraEnglish,12956,2025-01-10 17:48:22+00:00,"Occupied West Bank arson: Israeli settlers attack Palestinian homes
@aljazeeraenglish",850.0,1.0,0,85
AlJazeeraEnglish,12955,2025-01-10 17:48:09+00:00,"Vanishing Voices: The Fight for Cultural Preservation | The Stream
@aljazeeraenglish",774.0,0.0,0,84
AlJazeeraEnglish,12954,2025-01-10 17:47:25+00:00,"Kashmir's water gondolas: Introduction of Ride-hailing Shikaras cause a stir
@aljazeeraenglish",739.0,0.0,0,94
AlJazeeraEnglish,12953,2025-01-10 17:47:13+00:00,"China economy: Trump weighs on Chinese economic sentiment
@aljazeeraenglish",740.0,0.0,0,75
AlJazeeraEnglish,12952,2025-01-10 17:47:06+00:00,"Syria's transition: Former security forces register for reintegration
@aljazeeraenglish",805.0,0.0,0,87
AlJazeeraEnglish,12951,2025-01-10 17:46:59+00:00,"Italy's foreign minister visits Syria to support post-Assad transition
@aljazeeraenglish",838.0,0.0,0,88
AlJazeeraEnglish,12950,2025-01-10 17:46:22+00:00,"13 Years of Attacks in Northwestern Nigeria: Abdullahi Tsamaye’s Story
@aljazeeraenglish",793.0,1.0,0,88
AlJazeeraEnglish,12949,2025-01-10 17:46:13+00:00,"Los Angeles wildfires: California National Guard to assist fire crews
@aljazeeraenglish",833.0,1.0,0,87
AlJazeeraEnglish,12948,2025-01-10 17:46:05+00:00,"Venezuela election dispute: Prominent opposition politician released after arrest
@aljazeeraenglish",982.0,0.0,0,99
AlJazeeraEnglish,12947,2025-01-10 17:45:50+00:00,"Challenges of disarming Hezbollah and ensuring stability in Lebanon: Analysis
@aljazeeraenglish",1107.0,1.0,0,95
AlJazeeraEnglish,12946,2025-01-10 17:45:36+00:00,"Jimmy Carter honoured with state funeral in Washington, DC
@aljazeeraenglish",1099.0,1.0,0,76
AlJazeeraEnglish,12944,2025-01-09 17:35:32+00:00,"Myanmar military deploys drones to counter rebels, using greater firepower and larger scale
@aljazeeraenglish",1299.0,0.0,0,109
AlJazeeraEnglish,12943,2025-01-09 17:35:25+00:00,"What is Jimmy Carter’s global legacy? | The Take
@aljazeeraenglish",1155.0,2.0,0,66
AlJazeeraEnglish,12942,2025-01-09 17:34:58+00:00,"Creating warm clothes for Gaza’s displaced children | Al Jazeera Newsfeed
@aljazeeraenglish",1126.0,3.0,0,91
AlJazeeraEnglish,12941,2025-01-09 17:34:51+00:00,"Can Syria's new leaders rebuild the nation? | Counting the Cost
@aljazeeraenglish",866.0,1.0,0,81
AlJazeeraEnglish,12940,2025-01-09 17:33:11+00:00,"Lebanon: Parliament elects army chief Joseph Aoun as president, ending a 2-year deadlock
@aljazeeraenglish",913.0,0.0,0,106
AlJazeeraEnglish,12939,2025-01-09 17:32:33+00:00,"‘President’ Elon Musk – what to make of the billionaire’s new political power? | Start Here
@aljazeeraenglish",928.0,2.0,0,109
AlJazeeraEnglish,12938,2025-01-09 17:32:00+00:00,"Syria's National Museum reopens: Visitors return to nation's oldest & largest museum
@aljazeeraenglish",923.0,0.0,0,102
AlJazeeraEnglish,12937,2025-01-09 10:08:08+00:00,"Soft Skin | DigiDocs
@aljazeeraenglish",1035.0,1.0,0,38
AlJazeeraEnglish,12936,2025-01-09 10:07:39+00:00,"Russia faces economic turmoil as war spending drives food prices up
@aljazeeraenglish",945.0,0.0,0,85
AlJazeeraEnglish,12935,2025-01-09 10:07:31+00:00,"International leaders engages with new govt to discuss sanctions and future of Syria
@aljazeeraenglish",990.0,0.0,0,102
AlJazeeraEnglish,12934,2025-01-09 10:07:24+00:00,"MSF sounds alarm over lack of fuel, saying patients in Gaza hospitals are ‘at risk’
@aljazeeraenglish",938.0,2.0,0,101
AlJazeeraEnglish,12933,2025-01-09 06:05:14+00:00,"Mozambique's opposition leader Mondlane expected to return from exile
@aljazeeraenglish",1112.0,0.0,0,87
AlJazeeraEnglish,12932,2025-01-09 06:05:06+00:00,"Five dead and thousands displaced as wildfires threaten Los Angeles area
@aljazeeraenglish",1295.0,3.0,0,90
AlJazeeraEnglish,12931,2025-01-09 06:04:58+00:00,"Syrians are marking one month since the regime of Bashar Al Assad was overthrown by opposition
@aljazeeraenglish",932.0,0.0,0,112
AlJazeeraEnglish,12930,2025-01-09 02:39:39+00:00,"Russian strike on Zaporizhzhia: At least 13 people killed and dozens injured
@aljazeeraenglish",981.0,0.0,0,94
AlJazeeraEnglish,12929,2025-01-09 02:39:32+00:00,"At least two people have been killed as three major: Wildfires sweep through suburbs of Los Angeles
@aljazeeraenglish",1090.0,2.0,0,117
AlJazeeraEnglish,12928,2025-01-09 02:39:23+00:00,"Gaza fuel shortage : Health ministry warns lives are at risk
@aljazeeraenglish",932.0,2.0,0,78
AlJazeeraEnglish,12927,2025-01-09 02:39:16+00:00,"Venezuela’s president to enter third term: Protests as opposition disputes the winner
@aljazeeraenglish",864.0,0.0,0,103
AlJazeeraEnglish,12926,2025-01-09 02:39:09+00:00,"Trump's threats to control Greenland: EU says it won't allow attacks on 'sovereign borders'
@aljazeeraenglish",732.0,0.0,0,109
AlJazeeraEnglish,12925,2025-01-09 02:39:03+00:00,"‘Devastating’ situation unfolding across Gaza as Israeli strikes intensify: AJE correspondent
@aljazeeraenglish",687.0,2.0,0,111
AlJazeeraEnglish,12924,2025-01-09 02:38:51+00:00,"How is Sudan's conflict worsening the humanitarian crisis? | Inside Story
@aljazeeraenglish",644.0,3.0,0,91
AlJazeeraEnglish,12923,2025-01-09 02:38:08+00:00,"Rebel leader tells Al Jazeera they’re ‘fighting for survival’ in DR Congo | Al Jazeera Newsfeed
@aljazeeraenglish",664.0,1.0,0,113
AlJazeeraEnglish,12922,2025-01-09 02:37:59+00:00,"Why is the Palestinian Authority targeting Palestinians?  | The Take
@aljazeeraenglish",641.0,2.0,0,86
AlJazeeraEnglish,12921,2025-01-09 02:37:19+00:00,"Lebanon political crisis: New attempt to elect first president since 2022
@aljazeeraenglish",701.0,1.0,0,91
AlJazeeraEnglish,12920,2025-01-09 02:37:10+00:00,"Currency trading thrives openly in Syria as restrictions ease, traders seize new opportunities
@aljazeeraenglish",688.0,0.0,0,112
AlJazeeraEnglish,12919,2025-01-09 02:37:03+00:00,"Trump hints at military moves in Middle East and Americas | Al Jazeera Newsfeed
@aljazeeraenglish",708.0,0.0,0,97
AlJazeeraEnglish,12918,2025-01-09 02:36:57+00:00,"Why I’m not giving up on Syria’s disappeared | Close Up
@aljazeeraenglish",863.0,0.0,0,73
AlJazeeraEnglish,12917,2025-01-09 02:36:39+00:00,"China launches relief and recovery efforts after deadly earthquake hits Tibet
@aljazeeraenglish",949.0,0.0,0,95
AlJazeeraEnglish,12916,2025-01-09 02:36:32+00:00,"Nigerian government forces intensify action against armed groups
@aljazeeraenglish",975.0,2.0,0,82
AlJazeeraEnglish,12915,2025-01-08 08:37:20+00:00,"Deadly Israeli attack on Gaza’s Khan Younis kills at least 20 Palestinians overnight
@aljazeeraenglish",1181.0,2.0,0,102
AlJazeeraEnglish,12914,2025-01-08 08:37:06+00:00,"One month since Assad's overthrow: Hope & uncertainty as Syrians look to future
@aljazeeraenglish",1173.0,0.0,0,97
AlJazeeraEnglish,12913,2025-01-08 08:36:59+00:00,"Indonesia launches free meal programme for children and pregnant women
@aljazeeraenglish",1103.0,1.0,0,88
AlJazeeraEnglish,12912,2025-01-08 08:36:51+00:00,"Uganda's Kizza Besigye appears in military court on terrorism charges
@aljazeeraenglish",920.0,1.0,0,87
AlJazeeraEnglish,12911,2025-01-08 05:00:29+00:00,"Thousands evacuated as Palisades fire razes homes in Los Angeles
@aljazeeraenglish",975.0,1.0,0,82
AlJazeeraEnglish,12910,2025-01-08 05:00:17+00:00,"Meta’s content moderation U-turn: Company to phase out active fact-checking
@aljazeeraenglish",887.0,0.0,0,93
AlJazeeraEnglish,12909,2025-01-08 05:00:10+00:00,"Israeli attack on Gaza's al Shati refugee camp kills five members of one family
@aljazeeraenglish",835.0,1.0,0,97
AlJazeeraEnglish,12908,2025-01-08 01:36:04+00:00,"The last thing we want to see is a Palestinian killing a Palestinian : Mustafa Barghouti
@aljazeeraenglish",867.0,1.0,0,106
AlJazeeraEnglish,12907,2025-01-08 01:35:33+00:00,"Charlie Hebdo attack 10th anniversary: Commemorations held in French capital
@aljazeeraenglish",928.0,0.0,0,94
AlJazeeraEnglish,12906,2025-01-08 01:35:24+00:00,"Damascus airport: First commercial flights resume into the capital
@aljazeeraenglish",923.0,0.0,0,84
AlJazeeraEnglish,12905,2025-01-07 22:38:32+00:00,"Austria political crisis: Far-right freedom party will begin coalition talks
@aljazeeraenglish",860.0,0.0,0,94
AlJazeeraEnglish,12904,2025-01-07 22:38:19+00:00,"Homs operation ends: Security forces launched search for Assad loyalists
@aljazeeraenglish",903.0,0.0,0,90
AlJazeeraEnglish,12903,2025-01-07 19:29:18+00:00,"‘All hell will break out in the Middle East’ if captives are not released: Trump
@aljazeeraenglish",1040.0,2.0,0,98
AlJazeeraEnglish,12902,2025-01-07 19:28:59+00:00,"Will Austria's Freedom Party form a coalition and create stable government? | Inside Story
@aljazeeraenglish",933.0,0.0,0,108
AlJazeeraEnglish,12901,2025-01-07 19:27:22+00:00,"Consumer Electronics Show 2025: Artificial intelligence dominates annual convention
@aljazeeraenglish",912.0,0.0,0,101
AlJazeeraEnglish,12900,2025-01-07 19:27:10+00:00,"Former French far-right politician Jean-Marie Le Pen dies at 96
@aljazeeraenglish",911.0,0.0,0,81
